"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2015","2015",,,"0","Units",,,1.12717858669948,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2016","2016",,,"0","Units",,,1.06648427993665,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2017","2017",,,"0","Units",,,1.20884973426387,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2018","2018",,,"0","Units",,,1.33210722189357,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2019","2019",,,"0","Units",,,1.37049375746125,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2020","2020",,,"0","Units",,,1.28183894062127,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2021","2021",,,"0","Units",,,1.17252209266342,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2000","2000",,,"0","Units",,,5.6490260967851,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2001","2001",,,"0","Units",,,6.01767261895623,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2002","2002",,,"0","Units",,,6.14173112012351,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2003","2003",,,"0","Units",,,6.09512814701494,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2004","2004",,,"0","Units",,,5.64950256727372,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2005","2005",,,"0","Units",,,6.07757463176279,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2006","2006",,,"0","Units",,,5.93960713687933,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2007","2007",,,"0","Units",,,5.69377216827171,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2008","2008",,,"0","Units",,,5.63663928324457,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2009","2009",,,"0","Units",,,5.41119877553252,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2010","2010",,,"0","Units",,,5.58705994556488,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2011","2011",,,"0","Units",,,5.46773675514485,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2012","2012",,,"0","Units",,,5.42220408882032,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2013","2013",,,"0","Units",,,5.35657979812603,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2014","2014",,,"0","Units",,,5.31633257906844,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2015","2015",,,"0","Units",,,5.28197340963518,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2016","2016",,,"0","Units",,,4.98982897197018,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2017","2017",,,"0","Units",,,4.91592167416282,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2018","2018",,,"0","Units",,,4.98500309898021,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2019","2019",,,"0","Units",,,5.01999788507017,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2020","2020",,,"0","Units",,,5.11637175788562,,
"POL","Poland","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2021","2021",,,"0","Units",,,4.93807880339092,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2000","2000",,,"0","Units",,,17.6765537761045,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2001","2001",,,"0","Units",,,18.5565058064252,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2002","2002",,,"0","Units",,,18.5064527329004,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2003","2003",,,"0","Units",,,18.881735509094,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2004","2004",,,"0","Units",,,17.5810290743347,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2005","2005",,,"0","Units",,,17.086913066742,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2006","2006",,,"0","Units",,,16.8188503980154,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2007","2007",,,"0","Units",,,15.597537027119,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2008","2008",,,"0","Units",,,15.5085172269754,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2009","2009",,,"0","Units",,,16.1118784278712,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2010","2010",,,"0","Units",,,16.4443155452436,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2011","2011",,,"0","Units",,,15.6395846917016,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2012","2012",,,"0","Units",,,15.7621909062781,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2013","2013",,,"0","Units",,,16.2886181804351,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2014","2014",,,"0","Units",,,16.1148615273158,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2015","2015",,,"0","Units",,,15.7292283278407,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2016","2016",,,"0","Units",,,16.7095696374659,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2017","2017",,,"0","Units",,,16.4855658227733,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2018","2018",,,"0","Units",,,16.1476586475655,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2019","2019",,,"0","Units",,,16.7142699209785,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2020","2020",,,"0","Units",,,18.073639928955,,
"POL","Poland","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2021","2021",,,"0","Units",,,17.3358584087794,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2000","2000",,,"0","Units",,,42.6613143093053,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2001","2001",,,"0","Units",,,44.1303008862257,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2002","2002",,,"0","Units",,,43.7341112696153,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2003","2003",,,"0","Units",,,45.3674551727869,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2004","2004",,,"0","Units",,,46.2325223436848,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2005","2005",,,"0","Units",,,46.7635859430061,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2006","2006",,,"0","Units",,,45.2457643434171,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2007","2007",,,"0","Units",,,44.5129679245275,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2008","2008",,,"0","Units",,,45.3407085845306,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2009","2009",,,"0","Units",,,50.222984519974,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2010","2010",,,"0","Units",,,51.8986446798942,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2011","2011",,,"0","Units",,,50.0228082755985,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2012","2012",,,"0","Units",,,48.8888510190069,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2013","2013",,,"0","Units",,,49.9214718058565,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2014","2014",,,"0","Units",,,51.7351808462727,,
"PRT","Portugal","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2015","2015",,,"0","Units",,,48.2476578134159,,
